timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T21:34:49.015+00:00,4.934902419998252,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:34:51.250+00:00,7.171332762001839,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:34:56.310+00:00,12.231453352003882,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:01.184+00:00,17.10457276800298,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:06.722+00:00,22.642822898000304,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:11.188+00:00,27.109375699998054,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:16.167+00:00,32.08817208200344,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:23.083+00:00,39.004853896003624,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:26.482+00:00,42.40482930700091,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:31.287+00:00,47.20926287500333,1,1,1,1,0,0,0,1,2,1,0,0
2026-08-31T21:35:36.254+00:00,52.176686423998035,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:41.502+00:00,57.424028383000405,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:46.325+00:00,62.247712636999495,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T21:35:51.329+00:00,67.25307701400016,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:35:58.276+00:00,74.19970457000454,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:36:01.248+00:00,77.1718246820019,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:36:06.178+00:00,82.1022277459997,1,1,1,1,0,0,0,1,3,1,0,0
2026-08-31T21:36:11.192+00:00,87.11630640200019,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:36:16.237+00:00,92.160878186005,1,1,1,1,0,0,0,1,3,1,0,0
2026-08-31T21:36:21.136+00:00,97.06112500400195,1,1,1,1,0,0,0,1,0,1,0,1
2026-08-31T21:36:26.170+00:00,102.09484458099905,1,1,1,1,0,0,0,1,19,1,0,0
2026-08-31T21:36:33.199+00:00,109.12436103800428,1,1,1,1,0,0,0,1,3,1,0,1
2026-08-31T21:36:36.179+00:00,112.10411962700164,1,1,1,1,0,0,0,1,58,1,0,0
2026-08-31T21:36:41.130+00:00,117.05535471300391,1,1,1,1,0,0,0,1,9,1,0,0
2026-08-31T21:36:46.128+00:00,122.0535680230023,1,1,1,1,0,0,0,1,58,1,0,0
2026-08-31T21:36:51.119+00:00,127.04502895600308,1,2,1,1,0,0,0,1,31,1,1,0
2026-08-31T21:36:56.151+00:00,132.0777016370048,1,2,2,2,0,0,0,1,42,1,0,0
2026-08-31T21:37:01.155+00:00,137.081024152998,1,2,2,2,0,0,0,1,17,2,1,0
2026-08-31T21:37:08.195+00:00,144.1218676280041,1,4,2,2,0,0,0,1,31,1,0,0
2026-08-31T21:37:11.413+00:00,147.33937886100466,1,4,2,2,0,0,0,1,17,2,7,1
2026-08-31T21:37:16.495+00:00,152.42147845800355,1,4,2,2,0,0,0,1,12,4,0,1
2026-08-31T21:37:21.249+00:00,157.17673602200375,1,4,4,4,0,0,0,1,4,4,0,0
2026-08-31T21:37:26.430+00:00,162.3578705320033,1,4,4,4,0,0,0,1,4,4,0,0
2026-08-31T21:37:31.331+00:00,167.25826139900164,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T21:37:36.451+00:00,172.37810825100314,1,4,4,4,0,0,0,1,0,4,2,1
2026-08-31T21:37:43.388+00:00,179.3152366830036,1,4,4,4,0,0,0,1,8,3,9,0
2026-08-31T21:37:46.410+00:00,182.33717048400285,1,4,4,4,0,0,0,1,0,0,15,1
2026-08-31T21:37:51.368+00:00,187.29844199700165,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T21:37:56.505+00:00,192.43486852500064,1,4,4,4,0,0,0,1,0,0,7,1
2026-08-31T21:38:01.329+00:00,197.25922395700036,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T21:38:06.364+00:00,202.2937867389992,1,4,4,4,0,0,0,1,0,4,0,0
2026-08-31T21:38:11.434+00:00,207.3637417380014,1,4,4,4,0,0,0,1,0,0,0,0
