timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T19:45:49.648+00:00,4.329619902000559,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:45:52.481+00:00,7.162719147003372,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:45:57.529+00:00,12.211992800002918,1,1,1,1,0,0,0,1,2,1,0,0
2026-08-31T19:46:02.437+00:00,17.120553209002537,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:46:07.461+00:00,22.143847692001145,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:46:12.593+00:00,27.276530958002695,1,1,1,1,0,0,0,1,0,0,2,0
2026-08-31T19:46:17.471+00:00,32.153822485001,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:46:24.371+00:00,39.05446093200226,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:46:27.482+00:00,42.16685608800253,1,1,1,1,0,0,0,1,3,1,0,0
2026-08-31T19:46:32.507+00:00,47.19226366800285,1,1,1,1,0,0,0,1,4,1,0,1
2026-08-31T19:46:37.361+00:00,52.04607356600172,1,1,1,1,0,0,0,1,0,1,0,1
2026-08-31T19:46:42.369+00:00,57.05402357600178,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:46:47.411+00:00,62.096205124002154,1,1,1,1,0,0,0,1,0,1,1,0
2026-08-31T19:46:52.516+00:00,67.20101987900125,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:46:59.194+00:00,73.88031275100002,1,1,1,1,0,0,0,1,3,1,0,0
2026-08-31T19:47:02.427+00:00,77.113135298001,1,1,1,1,0,0,0,1,4,1,0,0
2026-08-31T19:47:07.415+00:00,82.10153391600034,1,2,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:47:12.357+00:00,87.04328141299993,1,2,1,1,0,0,0,1,2,2,0,1
2026-08-31T19:47:17.364+00:00,92.05087986500075,1,2,1,1,0,0,0,1,15,1,0,0
2026-08-31T19:47:22.389+00:00,97.07546854900284,1,2,2,2,0,0,0,1,0,0,4,0
2026-08-31T19:47:27.574+00:00,102.2617968370032,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:47:34.230+00:00,108.9183719850007,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:47:37.485+00:00,112.17356113999995,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T19:47:42.368+00:00,117.05637010100327,1,2,2,2,0,0,0,1,7,1,0,0
2026-08-31T19:47:47.656+00:00,122.34450875100083,1,2,2,2,0,0,0,1,0,2,0,0
2026-08-31T19:47:52.732+00:00,127.42023413600327,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:47:57.520+00:00,132.20925817600073,1,2,2,2,0,0,0,1,0,0,0,1
2026-08-31T19:48:03.570+00:00,138.260111298001,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:48:09.436+00:00,144.12532975600334,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:48:13.006+00:00,147.69526532500095,1,2,2,2,0,0,0,1,0,1,0,1
2026-08-31T19:48:17.795+00:00,152.48451464900063,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:48:22.882+00:00,157.5712465050019,1,1,1,1,0,0,0,1,0,1,0,1
2026-08-31T19:48:27.614+00:00,162.3055016970029,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:48:32.715+00:00,167.40650202600227,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:48:38.578+00:00,173.26964878299987,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:48:44.364+00:00,179.05554420500266,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:48:47.585+00:00,182.2758529740022,1,1,1,1,0,0,0,1,8,1,0,1
2026-08-31T19:48:52.502+00:00,187.19332511000175,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:48:57.514+00:00,192.20796314400286,1,1,1,1,0,0,0,1,14,1,0,0
2026-08-31T19:49:02.389+00:00,197.08343165900078,1,1,1,1,0,0,0,1,3,1,1,0
2026-08-31T19:49:07.411+00:00,202.1055112009999,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:49:12.836+00:00,207.52993825200247,1,1,1,1,0,0,0,1,0,1,0,1
2026-08-31T19:49:19.351+00:00,214.04496394900343,1,1,1,1,0,0,0,1,3,1,0,0
