timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T18:41:46.516+00:00,4.173523956000281,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:41:49.378+00:00,7.036326240999188,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:41:54.370+00:00,12.027647849001369,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:41:59.379+00:00,17.038367214001482,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:42:04.432+00:00,22.091437133,1,1,1,1,0,0,0,1,15,1,0,0
2026-08-31T18:42:09.415+00:00,27.074748767998244,1,1,1,1,0,0,0,1,11,1,0,0
2026-08-31T18:42:14.372+00:00,32.031799499000044,1,1,1,1,0,0,0,1,9,1,0,0
2026-08-31T18:42:20.947+00:00,38.606046859000344,1,2,2,2,0,0,0,1,10,1,0,0
2026-08-31T18:42:24.369+00:00,42.02851963699868,1,2,2,2,0,0,0,1,10,1,0,0
2026-08-31T18:42:29.374+00:00,47.03531711100004,1,2,2,2,0,0,0,1,4,1,0,0
2026-08-31T18:42:34.423+00:00,52.0835459910013,1,2,2,2,0,0,0,1,1,2,0,1
2026-08-31T18:42:39.564+00:00,57.22532157100068,1,2,2,2,0,0,0,1,11,1,0,0
2026-08-31T18:42:44.380+00:00,62.04125107299842,1,2,2,2,0,0,0,1,0,2,0,0
2026-08-31T18:42:49.327+00:00,66.98813485299979,1,2,2,2,0,0,0,1,0,0,0,1
2026-08-31T18:42:56.457+00:00,74.12010876099885,1,2,2,2,0,0,0,1,3,2,1,0
2026-08-31T18:42:59.422+00:00,77.08506665499954,1,2,2,2,0,0,0,1,3,2,0,0
2026-08-31T18:43:04.371+00:00,82.03340739600026,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T18:43:09.336+00:00,86.99887555399982,1,2,2,2,0,0,0,1,0,2,2,1
2026-08-31T18:43:14.396+00:00,92.0583655929986,1,2,2,2,0,0,0,1,1,2,0,0
2026-08-31T18:43:19.479+00:00,97.14157308699941,1,1,1,1,0,0,0,1,0,2,0,0
2026-08-31T18:43:24.450+00:00,102.11228336099884,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:43:31.115+00:00,108.77859677399829,1,1,1,1,0,0,0,1,9,1,0,0
2026-08-31T18:43:34.405+00:00,112.06893051700172,1,1,1,1,0,0,0,1,0,0,0,2
2026-08-31T18:43:39.454+00:00,117.11803297599909,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:43:44.529+00:00,122.19263788800163,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T18:43:49.394+00:00,127.05782818499938,1,1,1,1,0,0,0,1,3,1,0,0
2026-08-31T18:43:54.379+00:00,132.04327503999957,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:43:59.613+00:00,137.27829341400138,1,1,1,1,0,0,0,1,22,1,0,0
2026-08-31T18:44:06.195+00:00,143.86034918199948,1,2,1,1,0,0,0,1,4,1,0,0
2026-08-31T18:44:10.140+00:00,147.8050079579989,1,2,1,1,0,0,0,1,22,1,0,1
2026-08-31T18:44:14.453+00:00,152.1184470070002,1,2,1,1,0,0,0,1,20,2,0,0
2026-08-31T18:44:19.446+00:00,157.1110060639985,1,2,2,2,0,0,0,1,7,2,1,0
2026-08-31T18:44:24.901+00:00,162.56773962100124,1,2,2,2,0,0,0,1,20,2,1,0
2026-08-31T18:44:29.383+00:00,167.0494643480015,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T18:44:34.508+00:00,172.1747194540003,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T18:44:40.941+00:00,178.6076719269986,1,2,2,2,0,0,0,1,20,1,3,2
2026-08-31T18:44:44.505+00:00,182.1720367300004,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T18:44:49.385+00:00,187.0514507709995,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T18:44:54.334+00:00,192.00122946299962,1,2,2,2,0,0,0,1,0,0,0,1
2026-08-31T18:44:59.458+00:00,197.12618563499927,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T18:45:04.444+00:00,202.11207350300174,1,1,2,1,0,0,0,1,0,0,0,0
