timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T20:19:09.341+00:00,4.664282401001401,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:19:12.257+00:00,7.5803996249997,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:19:16.751+00:00,12.073842538000463,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:19:21.685+00:00,17.007914171001175,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:19:27.014+00:00,22.33847293999861,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:19:31.676+00:00,27.00072841200017,1,1,1,1,0,0,0,1,10,1,0,0
2026-08-31T20:19:36.732+00:00,32.057138872001815,1,1,1,1,0,0,0,1,19,1,0,0
2026-08-31T20:19:43.356+00:00,38.68049843699919,1,2,1,1,0,0,0,1,25,1,1,0
2026-08-31T20:19:46.759+00:00,42.08409533599843,1,2,2,2,0,0,0,1,19,1,0,0
2026-08-31T20:19:51.714+00:00,47.03908593500091,1,2,2,2,0,0,0,1,12,1,0,0
2026-08-31T20:19:56.841+00:00,52.16672675999871,1,4,2,2,0,0,0,1,43,2,0,1
2026-08-31T20:20:01.799+00:00,57.124641695998434,1,4,2,2,0,0,0,1,19,1,5,0
2026-08-31T20:20:06.929+00:00,62.25477751799917,1,4,2,2,0,0,0,1,31,4,1,1
2026-08-31T20:20:11.805+00:00,67.13109759600047,1,4,4,4,0,0,0,1,36,2,0,0
2026-08-31T20:20:18.479+00:00,73.80510150600094,1,4,4,4,0,0,0,1,18,1,0,1
2026-08-31T20:20:21.836+00:00,77.16127534100087,1,4,4,4,0,0,0,1,0,0,17,0
2026-08-31T20:20:26.799+00:00,82.12576292900121,1,4,4,4,0,0,0,1,46,2,0,0
2026-08-31T20:20:31.876+00:00,87.20268883899917,1,4,4,4,0,0,0,1,42,2,0,0
2026-08-31T20:20:36.856+00:00,92.18228108399853,1,4,4,4,0,0,0,1,0,1,3,0
2026-08-31T20:20:41.903+00:00,97.22929315299916,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:20:46.887+00:00,102.21364840499882,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:20:53.429+00:00,108.75569419800013,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T20:20:57.246+00:00,112.57340580000164,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:21:01.888+00:00,117.21605082899987,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:21:06.925+00:00,122.25310068700128,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:21:12.005+00:00,127.33278029199937,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:21:16.898+00:00,132.2260367259987,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:21:21.830+00:00,137.15785084399977,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T20:21:28.565+00:00,143.89454874500007,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:21:31.860+00:00,147.18952696400083,1,3,3,3,0,0,0,1,1,3,3,0
2026-08-31T20:21:36.904+00:00,152.23274592700182,1,3,3,3,0,0,0,1,0,0,5,1
2026-08-31T20:21:41.957+00:00,157.28611163299865,1,4,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:21:46.865+00:00,162.1945052910014,1,4,4,4,0,0,0,1,1,3,0,0
2026-08-31T20:21:51.897+00:00,167.22568722100186,1,4,4,4,0,0,0,1,0,0,3,0
2026-08-31T20:21:57.198+00:00,172.5282335769989,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:22:04.849+00:00,180.17933719899884,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T20:22:07.140+00:00,182.47030724499928,1,4,4,4,0,0,0,1,0,0,4,0
2026-08-31T20:22:12.204+00:00,187.5341010230004,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:22:17.275+00:00,192.6052167960006,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T20:22:22.143+00:00,197.47344283599887,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T20:22:27.251+00:00,202.58310052199886,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T20:22:32.479+00:00,207.81054472500182,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:22:38.737+00:00,214.06864661600048,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:22:42.137+00:00,217.4690786809988,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:22:47.220+00:00,222.5514056739994,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:22:52.140+00:00,227.47152328499942,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T20:22:57.179+00:00,232.5123340659993,1,3,4,3,0,0,0,1,0,0,0,0
2026-08-31T20:23:02.280+00:00,237.6130931560001,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:23:07.120+00:00,242.45293912700072,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:23:14.425+00:00,249.75864723500126,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:23:17.096+00:00,252.4290734560018,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:23:22.159+00:00,257.492025137999,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:23:27.097+00:00,262.43109635699875,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:23:32.014+00:00,267.34806906499944,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:23:36.966+00:00,272.30015943000035,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:23:41.970+00:00,277.30396674000076,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:23:48.894+00:00,284.22838420900007,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:23:52.052+00:00,287.3860628930015,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:23:57.432+00:00,292.7672930890003,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:24:02.018+00:00,297.3535711650002,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:24:07.112+00:00,302.44739164400016,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:24:12.108+00:00,307.44376787500005,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:24:17.036+00:00,312.3716530689999,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:24:23.782+00:00,319.11749427500035,1,2,2,2,0,0,0,1,0,0,0,0
