timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T21:03:43.066+00:00,4.14993192700058,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:03:45.991+00:00,7.074958610999602,1,1,1,1,0,0,0,1,0,0,0,1
2026-08-31T21:03:50.973+00:00,12.058910850999382,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:03:55.950+00:00,17.03638420599964,1,1,1,1,0,0,0,1,0,0,0,1
2026-08-31T21:04:00.980+00:00,22.066084789999877,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:04:05.978+00:00,27.064102222000656,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:04:10.980+00:00,32.066309584999544,1,2,1,1,0,0,0,1,0,1,0,0
2026-08-31T21:04:17.607+00:00,38.69256352999946,1,2,2,2,0,0,0,1,4,1,0,0
2026-08-31T21:04:20.964+00:00,42.049828432998765,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T21:04:26.222+00:00,47.308980840000004,1,3,2,2,0,0,0,1,0,0,0,0
2026-08-31T21:04:31.063+00:00,52.15030790699893,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T21:04:36.255+00:00,57.34275882899965,1,3,3,3,0,0,0,1,9,1,0,0
2026-08-31T21:04:41.095+00:00,62.1819127029994,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T21:04:46.065+00:00,67.15233805299795,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T21:04:52.742+00:00,73.8311661810003,1,3,3,3,0,0,0,1,0,0,0,1
2026-08-31T21:04:55.966+00:00,77.05439436799861,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T21:05:01.210+00:00,82.29862094499913,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T21:05:06.105+00:00,87.19392558799882,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T21:05:11.144+00:00,92.232919656999,1,3,3,3,0,0,0,1,0,1,0,0
2026-08-31T21:05:16.177+00:00,97.26568544199836,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T21:05:21.615+00:00,102.70545919800134,1,3,3,3,0,0,0,1,0,1,1,6
2026-08-31T21:05:27.728+00:00,108.81827079099821,1,3,3,3,0,0,0,1,0,2,0,0
2026-08-31T21:05:31.059+00:00,112.14940742099861,1,3,3,3,0,0,0,1,0,3,0,0
2026-08-31T21:05:36.137+00:00,117.22768361799899,1,3,3,3,0,0,0,1,0,2,1,6
2026-08-31T21:05:41.002+00:00,122.09274291099791,1,3,3,3,0,0,0,1,0,3,1,0
2026-08-31T21:05:46.111+00:00,127.20110976900105,1,3,3,3,0,0,0,1,0,2,7,0
2026-08-31T21:05:51.070+00:00,132.16199559300003,1,3,3,3,0,0,0,1,2,3,0,0
2026-08-31T21:05:56.128+00:00,137.21981244799827,1,4,3,3,1,0,0,1,0,0,2,1
2026-08-31T21:06:02.802+00:00,143.89390864799861,1,4,4,4,0,0,0,1,0,0,6,0
2026-08-31T21:06:06.379+00:00,147.4709516969997,1,4,4,4,0,0,0,1,0,3,0,0
2026-08-31T21:06:11.151+00:00,152.24232114099868,1,4,4,4,0,0,0,1,0,0,4,0
2026-08-31T21:06:16.108+00:00,157.19963830399865,1,4,4,4,0,0,0,1,0,2,0,0
