timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T19:39:17.476+00:00,4.180172650998429,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:39:20.456+00:00,7.160670329998538,1,1,1,1,0,0,0,1,0,0,0,2
2026-08-31T19:39:25.428+00:00,12.13427125599992,1,1,1,1,0,0,0,1,1,1,0,0
2026-08-31T19:39:30.382+00:00,17.08744497099906,1,1,1,1,0,0,0,1,1,1,0,1
2026-08-31T19:39:35.536+00:00,22.241777705999993,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:39:40.760+00:00,27.465701678000187,1,1,1,1,0,0,0,1,1,1,0,0
2026-08-31T19:39:45.381+00:00,32.08719602600104,1,1,1,1,0,0,0,1,1,1,0,1
2026-08-31T19:39:51.949+00:00,38.6552569580017,1,1,1,1,0,0,0,1,0,0,1,1
2026-08-31T19:39:55.408+00:00,42.11535158499828,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:40:00.391+00:00,47.097826034998434,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:40:05.413+00:00,52.11979227299889,1,2,1,1,0,0,0,1,3,1,0,0
2026-08-31T19:40:10.319+00:00,57.02646082700085,1,2,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:40:15.334+00:00,62.04095702400082,1,2,1,1,0,0,0,1,1,2,0,0
2026-08-31T19:40:20.487+00:00,67.19457622999835,1,3,2,2,0,0,0,1,1,1,0,0
2026-08-31T19:40:27.553+00:00,74.26256528399972,1,3,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:40:30.523+00:00,77.23257938499955,1,3,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:40:35.497+00:00,82.206962242999,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:40:40.525+00:00,87.23483930400107,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:40:45.435+00:00,92.14472887800002,1,3,3,3,0,0,0,1,0,2,0,0
2026-08-31T19:40:50.473+00:00,97.18272333599816,1,4,3,3,0,0,0,1,0,0,1,1
2026-08-31T19:40:55.459+00:00,102.16908891899948,1,4,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:41:02.161+00:00,108.87116638999942,1,4,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:41:05.476+00:00,112.18612808499893,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T19:41:10.508+00:00,117.21881031700104,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T19:41:15.432+00:00,122.14276421400064,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T19:41:20.451+00:00,127.16145948800113,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:41:25.528+00:00,132.24110073300108,1,4,4,4,0,0,0,1,0,3,1,2
2026-08-31T19:41:30.497+00:00,137.20945818700056,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:41:37.194+00:00,143.9071017819988,1,4,4,4,0,0,0,1,0,0,4,0
2026-08-31T19:41:40.486+00:00,147.1986530969989,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:41:45.579+00:00,152.29154038900015,1,4,4,4,0,0,0,1,0,1,0,1
2026-08-31T19:41:50.461+00:00,157.17399051599932,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:41:55.454+00:00,162.16743424000015,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:00.484+00:00,167.19768991599994,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:05.453+00:00,172.1664634100016,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:12.119+00:00,178.83236669300095,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T19:42:15.485+00:00,182.199142458001,1,4,4,4,0,0,0,1,0,1,1,0
2026-08-31T19:42:20.464+00:00,187.17780060899895,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:26.427+00:00,193.14260109799943,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:30.477+00:00,197.19242783400114,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T19:42:35.578+00:00,202.29313851500046,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:40.465+00:00,207.18012215600174,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:47.867+00:00,214.5821185470013,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:50.454+00:00,217.16965271400113,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:42:55.571+00:00,222.28850499300097,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:43:00.499+00:00,227.21596378899994,1,4,4,4,0,0,0,1,0,0,1,0
2026-08-31T19:43:05.476+00:00,232.193449194001,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:43:10.499+00:00,237.21584540700132,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:43:15.698+00:00,242.41530130599858,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:43:22.166+00:00,248.8829978549984,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:43:25.638+00:00,252.3565624799994,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:43:30.475+00:00,257.193396871,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:43:35.514+00:00,262.23178456499954,1,3,4,3,0,0,0,1,0,0,0,0
2026-08-31T19:43:40.513+00:00,267.23099610899953,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:43:46.833+00:00,273.5512056660009,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:43:50.953+00:00,277.6714183180011,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:43:57.428+00:00,284.14804785999877,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:44:00.523+00:00,287.24306374500156,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:44:05.661+00:00,292.3808637209986,1,2,3,2,0,0,0,1,0,0,0,0
2026-08-31T19:44:10.712+00:00,297.4315370789991,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:44:15.723+00:00,302.4427576730013,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:44:20.404+00:00,307.1239045600014,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:44:25.539+00:00,312.26110477399925,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:44:32.517+00:00,319.2384906059997,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:44:35.982+00:00,322.7039954540014,1,2,2,2,0,0,0,1,0,0,0,0
