timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T21:16:33.973+00:00,4.428853434001212,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:16:36.594+00:00,7.049687307000568,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:16:41.614+00:00,12.069815299997572,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:16:46.613+00:00,17.06864556900109,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T21:16:51.603+00:00,22.05977268100105,1,1,1,1,0,0,0,1,4,1,0,0
2026-08-31T21:16:56.594+00:00,27.051089904998662,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T21:17:01.639+00:00,32.09657416200207,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T21:17:08.275+00:00,38.7320185369972,1,2,1,1,0,0,0,1,0,1,0,0
2026-08-31T21:17:11.646+00:00,42.103581144998316,1,2,2,2,0,0,0,1,4,1,0,0
2026-08-31T21:17:16.737+00:00,47.194268214996555,1,2,2,2,0,0,0,1,2,2,0,0
2026-08-31T21:17:21.753+00:00,52.21116541799711,1,3,2,2,0,0,0,1,4,2,0,0
2026-08-31T21:17:26.725+00:00,57.18366799700016,1,3,2,2,0,0,0,1,2,2,0,1
2026-08-31T21:17:31.727+00:00,62.185855131996504,1,3,2,2,0,0,0,1,0,2,0,1
2026-08-31T21:17:36.826+00:00,67.28437461199792,1,4,3,3,0,0,0,1,0,1,0,0
2026-08-31T21:17:43.474+00:00,73.93207591499959,1,4,4,4,0,0,0,1,0,1,1,0
2026-08-31T21:17:46.735+00:00,77.19306654999673,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T21:17:51.788+00:00,82.2480801260026,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T21:17:56.865+00:00,87.3250456120004,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T21:18:01.729+00:00,92.18898792300024,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T21:18:06.788+00:00,97.24732630400104,1,4,4,4,0,0,0,1,0,1,1,1
2026-08-31T21:18:11.761+00:00,102.2208426060024,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T21:18:18.473+00:00,108.9324148980013,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T21:18:21.748+00:00,112.2089762579999,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T21:18:26.738+00:00,117.19934837099572,1,4,4,4,0,0,0,1,0,1,0,1
