schema_version,experiment_id,job_id,trace_offset_s,producer_sent_at,sqs_sent_at,worker_received_at,processing_started_at,processing_finished_at,result_sent_at,service_cpu_seconds,processing_wall_seconds,pod_name,node_name,digest,receive_count,queue_wait_ms,end_to_end_ms
1,hpa-mmpp-404-bb0c145f,000000,0.000814,2026-08-31T19:56:12.034+00:00,2026-08-31T19:56:08.237+00:00,2026-08-31T19:56:08.245+00:00,2026-08-31T19:56:08.245+00:00,2026-08-31T19:56:08.478+00:00,2026-08-31T19:56:08.478+00:00,0.114196,0.23279814699890267,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,e646b64a9ba5f2b39a2b3c418feaa27cf23ee2bb0dc860ddd8bbaf1c7a03ca29,1,8.0,241.0
1,hpa-mmpp-404-bb0c145f,000004,0.479593,2026-08-31T19:56:12.513+00:00,2026-08-31T19:56:08.713+00:00,2026-08-31T19:56:08.720+00:00,2026-08-31T19:56:08.720+00:00,2026-08-31T19:56:08.729+00:00,2026-08-31T19:56:08.729+00:00,0.008987,0.009024664999742527,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,7979e85b7c4851633dc44a7e6ac15ca951b5fafb956ef8768f4dd476e76fbb7e,1,7.0,16.0
1,hpa-mmpp-404-bb0c145f,000002,0.252394,2026-08-31T19:56:12.285+00:00,2026-08-31T19:56:08.489+00:00,2026-08-31T19:56:08.518+00:00,2026-08-31T19:56:08.518+00:00,2026-08-31T19:56:08.602+00:00,2026-08-31T19:56:08.602+00:00,0.059021,0.08382251100010762,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,ff3ec2a40df502f4a53ad71e42eccc0ed8ce6f11c182394cca34a2e2c85ab175,1,29.0,113.0
1,hpa-mmpp-404-bb0c145f,000001,0.025344,2026-08-31T19:56:12.059+00:00,2026-08-31T19:56:08.763+00:00,2026-08-31T19:56:08.766+00:00,2026-08-31T19:56:08.766+00:00,2026-08-31T19:56:09.396+00:00,2026-08-31T19:56:09.396+00:00,0.272301,0.6298443560008309,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,b81cf204fe313f2ed64893c75857d4dc72c17d69022de9619e198c716a8cefe0,1,3.0,633.0
1,hpa-mmpp-404-bb0c145f,000005,0.505955,2026-08-31T19:56:12.539+00:00,2026-08-31T19:56:09.234+00:00,2026-08-31T19:56:09.416+00:00,2026-08-31T19:56:09.416+00:00,2026-08-31T19:56:10.181+00:00,2026-08-31T19:56:10.181+00:00,0.206237,0.7647618139999395,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,eeda3e0d7a92e8b63e1778fce3961d7f4a7cd79163f0843461b22a373570478d,1,182.0,947.0
1,hpa-mmpp-404-bb0c145f,000007,1.31674,2026-08-31T19:56:13.350+00:00,2026-08-31T19:56:09.554+00:00,2026-08-31T19:56:10.195+00:00,2026-08-31T19:56:10.195+00:00,2026-08-31T19:56:10.990+00:00,2026-08-31T19:56:10.990+00:00,0.142371,0.7949589649997506,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,c5e838d0bea450a42b8df08b3b4a5d9fff3c1dee0d0e618123f423345f8de95b,1,641.0,1436.0
1,hpa-mmpp-404-bb0c145f,000009,1.670059,2026-08-31T19:56:13.703+00:00,2026-08-31T19:56:09.907+00:00,2026-08-31T19:56:11.010+00:00,2026-08-31T19:56:11.010+00:00,2026-08-31T19:56:12.381+00:00,2026-08-31T19:56:12.381+00:00,0.228485,1.3711866590001591,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,428a8f3f702a5443a3a01d76850997a44feffcc4390998949af51597c2d51e83,1,1103.0,2474.0
1,hpa-mmpp-404-bb0c145f,000019,2.807329,2026-08-31T19:56:14.840+00:00,2026-08-31T19:56:11.044+00:00,2026-08-31T19:56:12.396+00:00,2026-08-31T19:56:12.396+00:00,2026-08-31T19:56:12.875+00:00,2026-08-31T19:56:12.875+00:00,0.188894,0.47919948299932,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,301bfde4e58256e3dad2f10d69121588d71fa38b0466046dac0c2250c6f37c16,1,1352.0,1831.0
1,hpa-mmpp-404-bb0c145f,000013,2.336742,2026-08-31T19:56:14.370+00:00,2026-08-31T19:56:10.573+00:00,2026-08-31T19:56:12.896+00:00,2026-08-31T19:56:12.896+00:00,2026-08-31T19:56:13.303+00:00,2026-08-31T19:56:13.303+00:00,0.184238,0.4077978789991903,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,6e9a7e484684b591cf897dd17e188a015cb092972543104e7aa323c747c83bb5,1,2323.0,2730.0
1,hpa-mmpp-404-bb0c145f,000011,1.939633,2026-08-31T19:56:13.973+00:00,2026-08-31T19:56:10.193+00:00,2026-08-31T19:56:13.375+00:00,2026-08-31T19:56:13.375+00:00,2026-08-31T19:56:14.406+00:00,2026-08-31T19:56:14.406+00:00,0.430589,1.0314748670007248,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,bedd23c0184c00691d22076aa690e26be04471ba086558a9b465789e631df232,1,3182.0,4213.0
1,hpa-mmpp-404-bb0c145f,000014,2.37482,2026-08-31T19:56:14.408+00:00,2026-08-31T19:56:10.611+00:00,2026-08-31T19:56:14.705+00:00,2026-08-31T19:56:14.705+00:00,2026-08-31T19:56:14.711+00:00,2026-08-31T19:56:14.711+00:00,0.006123,0.006154388000140898,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,398929f307769e63de4a2e6fadb6ab3526bb198301a82b9c7c51e165461ac326,1,4094.0000000000005,4100.0
1,hpa-mmpp-404-bb0c145f,000012,2.285995,2026-08-31T19:56:14.319+00:00,2026-08-31T19:56:10.519+00:00,2026-08-31T19:56:14.426+00:00,2026-08-31T19:56:14.426+00:00,2026-08-31T19:56:14.690+00:00,2026-08-31T19:56:14.690+00:00,0.099858,0.2642879319992062,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,78635c4a1124df7ac6c753259f3c7eeb35520deea45b768c82812025b0abfa96,1,3907.0,4171.0
1,hpa-mmpp-404-bb0c145f,000003,0.353537,2026-08-31T19:56:12.387+00:00,2026-08-31T19:56:09.107+00:00,2026-08-31T19:56:14.728+00:00,2026-08-31T19:56:14.728+00:00,2026-08-31T19:56:14.912+00:00,2026-08-31T19:56:14.912+00:00,0.089188,0.18411870099953376,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,64171d4894e38421cec0747c556fed4987c64c531c6df799d2c76960f0d13396,1,5621.0,5805.0
1,hpa-mmpp-404-bb0c145f,000006,1.041264,2026-08-31T19:56:13.075+00:00,2026-08-31T19:56:09.292+00:00,2026-08-31T19:56:15.101+00:00,2026-08-31T19:56:15.101+00:00,2026-08-31T19:56:15.390+00:00,2026-08-31T19:56:15.390+00:00,0.121603,0.2891933009996137,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,3955a2bc5d0d40b788d4828719a0f06f9c39e4cd0591139b9759e58406e64169,1,5809.0,6098.0
1,hpa-mmpp-404-bb0c145f,000015,2.551169,2026-08-31T19:56:14.584+00:00,2026-08-31T19:56:10.789+00:00,2026-08-31T19:56:15.803+00:00,2026-08-31T19:56:15.803+00:00,2026-08-31T19:56:15.808+00:00,2026-08-31T19:56:15.808+00:00,0.005,0.005031175000112853,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,ad7737b986742ed7a76f4a690e47d6eae6cb85dc29609a7f82e236cae5ffa1d0,1,5014.0,5019.0
1,hpa-mmpp-404-bb0c145f,000022,3.532046,2026-08-31T19:56:15.565+00:00,2026-08-31T19:56:11.773+00:00,2026-08-31T19:56:14.979+00:00,2026-08-31T19:56:14.979+00:00,2026-08-31T19:56:15.085+00:00,2026-08-31T19:56:15.085+00:00,0.04771,0.1051120339998306,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,1624df585db4afd4cb85d107e12c1e9956c2da15703aa7944e6a7145433b222d,1,3206.0,3312.0
1,hpa-mmpp-404-bb0c145f,000025,3.628557,2026-08-31T19:56:15.661+00:00,2026-08-31T19:56:11.864+00:00,2026-08-31T19:56:15.406+00:00,2026-08-31T19:56:15.406+00:00,2026-08-31T19:56:15.687+00:00,2026-08-31T19:56:15.687+00:00,0.111838,0.2810150530003739,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,01514eab72b0ebf63f40f0c236ff2fd61a68c56063c2eab2b90b374209217b5b,1,3542.0,3823.0
1,hpa-mmpp-404-bb0c145f,000023,3.590386,2026-08-31T19:56:15.623+00:00,2026-08-31T19:56:11.826+00:00,2026-08-31T19:56:15.701+00:00,2026-08-31T19:56:15.701+00:00,2026-08-31T19:56:15.788+00:00,2026-08-31T19:56:15.788+00:00,0.036811,0.08724005899966869,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,9642bbbb64ac2738924dabd055fdb7e253c7da870f9191ea51ab82aaf8905f50,1,3875.0,3962.0
1,hpa-mmpp-404-bb0c145f,000017,2.717916,2026-08-31T19:56:14.751+00:00,2026-08-31T19:56:10.960+00:00,2026-08-31T19:56:15.822+00:00,2026-08-31T19:56:15.822+00:00,2026-08-31T19:56:16.913+00:00,2026-08-31T19:56:16.913+00:00,0.453765,1.0907847409998794,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,5021b19e79ec3fe25e355f2c4a38a487ccc3cca829524f8ccd8f2e7453cce0e1,1,4862.0,5953.0
1,hpa-mmpp-404-bb0c145f,000016,2.586686,2026-08-31T19:56:14.620+00:00,2026-08-31T19:56:10.821+00:00,2026-08-31T19:56:16.983+00:00,2026-08-31T19:56:16.983+00:00,2026-08-31T19:56:17.699+00:00,2026-08-31T19:56:17.699+00:00,0.301239,0.7155446649994701,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,8afb3654daf37c2fb3412fcce1837748e21091560b0e07145228a04767d7e674,1,6162.0,6878.0
1,hpa-mmpp-404-bb0c145f,000018,2.79559,2026-08-31T19:56:14.829+00:00,2026-08-31T19:56:11.030+00:00,2026-08-31T19:56:17.712+00:00,2026-08-31T19:56:17.712+00:00,2026-08-31T19:56:17.801+00:00,2026-08-31T19:56:17.801+00:00,0.038279,0.08931086600023264,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,e3bbb66b3ecac5e6c2c22383af405c861fb666fb7dc545fd267f4b8b13a6b6a7,1,6682.0,6771.0
1,hpa-mmpp-404-bb0c145f,000008,1.480215,2026-08-31T19:56:13.513+00:00,2026-08-31T19:56:09.715+00:00,2026-08-31T19:56:17.835+00:00,2026-08-31T19:56:17.835+00:00,2026-08-31T19:56:18.082+00:00,2026-08-31T19:56:18.082+00:00,0.096323,0.24622234100024798,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,7f8905d4170de0118eee3e31523a131863aad231c6511b185b3ae10e2c4f6066,1,8119.999999999999,8367.0
1,hpa-mmpp-404-bb0c145f,000021,3.334642,2026-08-31T19:56:15.368+00:00,2026-08-31T19:56:11.576+00:00,2026-08-31T19:56:18.552+00:00,2026-08-31T19:56:18.552+00:00,2026-08-31T19:56:18.590+00:00,2026-08-31T19:56:18.590+00:00,0.030325,0.03751123399888456,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,8a927ab78774b261df2cdc5e947e5597f6448d697d9837a395c2715019bdcad2,1,6976.0,7014.0
