timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T19:56:11.012+00:00,4.2364176730006875,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:56:13.872+00:00,7.096655429999373,1,1,1,1,0,0,0,1,4,1,0,0
2026-08-31T19:56:18.830+00:00,12.055181749001349,1,1,1,1,0,0,0,1,0,0,1,1
2026-08-31T19:56:23.831+00:00,17.055507141998532,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:56:28.863+00:00,22.089528888998757,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:56:33.796+00:00,27.023072637999576,1,1,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:56:38.769+00:00,31.995483586000773,1,1,1,1,0,0,0,1,4,1,0,0
2026-08-31T19:56:45.579+00:00,38.8054913699998,1,2,1,1,0,0,0,1,1,1,1,1
2026-08-31T19:56:48.946+00:00,42.172248712999135,1,2,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:56:54.030+00:00,47.256375911998475,1,2,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:56:58.790+00:00,52.01847290300066,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:04.009+00:00,57.236971655998786,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:08.832+00:00,62.05986303900136,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:13.780+00:00,67.0083605889995,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:21.001+00:00,74.22891495899967,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T19:57:23.821+00:00,77.0494120939984,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:29.203+00:00,82.43305617499936,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:34.129+00:00,87.3587621709994,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:39.667+00:00,92.89620681800079,1,2,2,2,0,0,0,1,0,0,0,1
2026-08-31T19:57:44.437+00:00,97.66625451599975,1,3,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:57:49.071+00:00,102.30040348300099,1,3,3,3,0,0,0,1,0,0,0,0
