job_id,trace_offset_s,producer_sent_at,schedule_lag_s,api_seconds,sqs_message_id
000000,6.533312,2026-08-31T19:32:40.943+00:00,0.007603019999805838,0.14533968199975789,c5e956a8-97be-4381-b892-7162798fb223
000001,9.048174,2026-08-31T19:32:43.453+00:00,0.0026937760012515355,0.14633811200110358,bbfd3542-8ce6-4788-ac54-4ef6fdf1a125
000002,9.702186,2026-08-31T19:32:44.106+00:00,0.0008310550038004294,0.14378864099853672,ebb30666-37f5-4d57-ac43-25bdd8488ad0
000003,10.403313,2026-08-31T19:32:44.807+00:00,0.0009042350029631052,0.14531572600026266,4bc8bdf0-eda4-48a3-befc-a7a44aaf6a66
000004,10.571281,2026-08-31T19:32:44.974+00:00,0.00035785799991572276,0.14612743700126885,e13cab9a-b882-49ad-97c8-8f3abce05532
000005,11.966547,2026-08-31T19:32:46.371+00:00,0.001606861002073856,0.142156960999273,4c18ffa2-95e7-42ef-85ae-1dc11921b920
000006,18.0679,2026-08-31T19:32:52.477+00:00,0.006335332003800431,0.1467355739987397,e96c3004-844f-4958-9786-ef92debc6ed7
000007,18.636796,2026-08-31T19:32:53.040+00:00,0.0007241050006996375,0.1423530310021306,a6e58424-b887-414a-98ef-de81f695dc7c
000008,19.467598,2026-08-31T19:32:53.871+00:00,0.0010506819999136496,0.14286503600305878,e0c3d6b5-dae8-4742-bc3a-270e6c9ae935
000009,20.190116,2026-08-31T19:32:54.594+00:00,0.0008947879978222772,0.14706370100248023,90ce51d0-7ed9-450f-8fe2-f8531f182c04
000010,23.055209,2026-08-31T19:32:57.458+00:00,0.0014571350038750097,0.1419604389993765,c82bfb86-2eb8-4717-9b98-9081f66875c3
000011,23.442561,2026-08-31T19:32:57.845+00:00,0.0005804290012747515,0.18372888899830286,77d72ba2-a35d-4e9d-836c-cc94d3dffaac
000012,23.641955,2026-08-31T19:32:58.044+00:00,0.00037634600084857084,0.1420236730009492,be481ec2-ccc2-4126-b648-b86fcc2c0651
000013,24.178784,2026-08-31T19:32:58.581+00:00,0.0007346189995587338,0.1450543099999777,768335b5-e318-4c79-8cb5-44e532041e47
000014,24.233744,2026-08-31T19:32:58.636+00:00,0.0006325370013655629,0.6914304639976763,fef2b04a-fa06-4033-bb00-bd13410ef50c
000015,24.285902,2026-08-31T19:32:58.688+00:00,0.0005485809997480828,0.6594431800003804,94e41fff-25b2-4ea4-9f00-1e723bac201a
000016,24.505245,2026-08-31T19:32:58.907+00:00,0.000366541000403231,0.14330259800044587,69c49f1a-b68b-4f03-b05e-5a3d27682d7e
000017,24.596655,2026-08-31T19:32:58.998+00:00,0.0004393499984871596,0.6797291490001953,efcfdc33-ba44-4943-9f59-5a05a743734e
000018,24.683628,2026-08-31T19:32:59.085+00:00,0.00022545600222656503,0.1442025520009338,36437948-23da-4e02-b981-860bb6b22588
000019,25.074592,2026-08-31T19:32:59.477+00:00,0.000558181000087643,0.17236383199997363,a3a75d3c-a2ef-4134-b7b9-b4e4b4fa3ea6
000020,25.135631,2026-08-31T19:32:59.537+00:00,0.0002155170004698448,0.15663928299909458,919c825d-90a4-46bf-b520-f1cf8d5c5634
000021,25.379022,2026-08-31T19:32:59.781+00:00,0.00041104599949903786,0.145410928002093,47dadc88-d41b-48b8-b55a-5b365e87ea79
000022,25.450033,2026-08-31T19:32:59.852+00:00,0.00027639900145004503,0.154510186999687,4a21783b-6a16-4d51-9fdf-2bce459d6de8
000023,25.544866,2026-08-31T19:32:59.947+00:00,0.00031251499967765994,0.1434307900017302,867cd013-8b01-4bc0-bb35-f642bd3166b7
000024,25.953297,2026-08-31T19:33:00.355+00:00,0.000618239999312209,0.1488082560026669,6e094a25-9e3e-4750-8c82-7b8d60cfe6f1
000025,26.076363,2026-08-31T19:33:00.478+00:00,0.0003949269994336646,0.1429626040007861,de591727-453b-490d-acf4-e1d0c007be9b
000026,26.126276,2026-08-31T19:33:00.528+00:00,0.0002671110014489386,0.14863971399972797,1cb3169b-a7ed-48b9-bc20-bcd897ca5ee0
000027,26.505768,2026-08-31T19:33:00.908+00:00,0.0006216180008777883,0.1488765140020405,974d5e46-3fb5-43e0-86e4-99ae1c2a35f7
000028,26.753967,2026-08-31T19:33:01.156+00:00,0.0004700399986177217,0.1439485710034205,928a17f8-b01f-4379-8136-c14c14ff620c
