timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T19:50:33.424+00:00,4.405296826000267,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:50:36.108+00:00,7.089096891002555,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:50:41.079+00:00,12.060389935002604,1,1,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:50:46.079+00:00,17.060458750002,1,1,1,1,0,0,0,1,2,1,0,0
2026-08-31T19:50:51.059+00:00,22.040497732003132,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:50:56.039+00:00,27.021370418002334,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:01.077+00:00,32.05942708800285,1,2,2,2,0,0,0,1,0,0,0,1
2026-08-31T19:51:07.972+00:00,38.95484691599995,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:11.030+00:00,42.01265565500216,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:16.190+00:00,47.17327232800017,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:21.060+00:00,52.04271297699961,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:26.463+00:00,57.447259152002516,1,2,2,2,0,0,0,1,0,0,0,1
2026-08-31T19:51:31.319+00:00,62.30367995800043,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:36.208+00:00,67.19201809300284,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T19:51:42.728+00:00,73.71193825700175,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T19:51:46.197+00:00,77.18145353100044,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:51.470+00:00,82.4543390100007,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:51:56.031+00:00,87.01702144299998,1,1,2,1,0,0,0,1,0,0,0,0
2026-08-31T19:52:01.175+00:00,92.16059860200039,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:52:06.087+00:00,97.07258106600057,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:52:11.096+00:00,102.08217642400268,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:52:18.108+00:00,109.09348176200001,1,1,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:52:21.052+00:00,112.0383627379997,1,1,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:52:26.254+00:00,117.24138357300035,1,2,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:52:31.142+00:00,122.1296024200019,1,2,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:52:36.192+00:00,127.1795306310014,1,2,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:52:41.613+00:00,132.60085494899977,1,4,2,2,0,0,0,1,33,2,1,0
2026-08-31T19:52:46.283+00:00,137.2702201430002,1,4,2,2,0,0,0,1,33,2,0,1
2026-08-31T19:52:53.962+00:00,144.94917341300243,1,4,4,4,0,0,0,1,0,0,1,0
2026-08-31T19:52:56.571+00:00,147.5599283820011,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T19:53:01.517+00:00,152.50618551000298,1,4,4,4,0,0,0,1,0,1,2,1
