timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T20:10:05.552+00:00,4.376914550000947,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:08.431+00:00,7.255313228000887,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:13.438+00:00,12.262288568999793,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:18.279+00:00,17.10317636000036,1,1,1,1,0,0,0,1,0,0,1,0
2026-08-31T20:10:23.256+00:00,22.080229646002408,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:28.914+00:00,27.740091828000004,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:33.268+00:00,32.093609466999624,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:40.002+00:00,38.82795236799939,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:43.464+00:00,42.289706450002996,1,1,1,1,0,0,0,1,4,1,0,0
2026-08-31T20:10:48.380+00:00,47.20521640700099,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:10:53.284+00:00,52.10948388700126,1,1,1,1,0,0,0,1,2,1,0,0
2026-08-31T20:10:59.021+00:00,57.848144657000375,1,1,1,1,0,0,0,1,0,1,1,0
2026-08-31T20:11:03.394+00:00,62.22084481899947,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T20:11:08.437+00:00,67.26368538500174,1,1,1,1,0,0,0,1,4,1,0,0
2026-08-31T20:11:15.067+00:00,73.89344453600279,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T20:11:18.345+00:00,77.17202766099945,1,1,1,1,0,0,0,1,7,1,0,0
2026-08-31T20:11:23.305+00:00,82.13220590600031,1,2,1,1,0,0,0,1,4,1,0,1
2026-08-31T20:11:28.510+00:00,87.3388372570007,1,2,1,1,0,0,0,1,2,2,2,1
2026-08-31T20:11:33.201+00:00,92.02950592600246,1,2,1,1,0,0,0,1,2,2,0,0
2026-08-31T20:11:38.242+00:00,97.07058308400156,1,2,2,2,0,0,0,1,9,1,3,0
2026-08-31T20:11:43.326+00:00,102.1547816400016,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:11:49.990+00:00,108.8189136880028,1,2,2,2,0,0,0,1,0,1,0,1
2026-08-31T20:11:53.657+00:00,112.48613541300074,1,3,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:11:58.620+00:00,117.4497697830011,1,3,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:12:03.483+00:00,122.31279677200291,1,3,2,2,0,0,0,1,0,1,0,0
2026-08-31T20:12:08.495+00:00,127.32439065200015,1,3,3,3,0,0,0,1,0,2,0,0
2026-08-31T20:12:13.518+00:00,132.346983413001,1,3,3,3,0,0,0,1,0,2,0,0
2026-08-31T20:12:18.891+00:00,137.7200230390008,1,3,3,3,0,0,0,1,0,2,0,0
2026-08-31T20:12:25.481+00:00,144.3119095300026,1,3,3,3,0,0,0,1,0,0,1,1
2026-08-31T20:12:28.577+00:00,147.4079585360014,1,3,3,3,0,0,0,1,0,1,0,0
2026-08-31T20:12:33.730+00:00,152.56130411900085,1,3,3,3,0,0,0,1,0,1,0,0
2026-08-31T20:12:39.248+00:00,158.07948952399965,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:12:43.675+00:00,162.5060236490026,1,3,3,3,0,0,0,1,0,2,0,0
2026-08-31T20:12:48.879+00:00,167.7102585720022,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T20:12:54.314+00:00,173.1450161520006,1,2,3,2,0,0,0,1,0,0,0,0
2026-08-31T20:13:00.644+00:00,179.4759270550021,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:13:03.435+00:00,182.26683442500143,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:13:08.621+00:00,187.45309130900205,1,2,2,2,0,0,0,1,0,0,0,1
2026-08-31T20:13:13.453+00:00,192.2847114899996,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T20:13:18.500+00:00,197.33187686200108,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T20:13:23.432+00:00,202.26411965200168,1,1,2,1,0,0,0,1,0,0,0,0
