timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T18:46:17.207+00:00,4.174886982997123,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:46:20.147+00:00,7.115368192997266,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:46:25.311+00:00,12.280094095996901,1,1,1,1,0,0,0,1,18,1,0,0
2026-08-31T18:46:30.109+00:00,17.078265025997098,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:46:35.020+00:00,21.98949800199989,1,2,1,1,1,0,0,1,11,1,0,0
2026-08-31T18:46:40.072+00:00,27.0410018199982,1,2,2,2,0,0,0,1,3,2,0,0
2026-08-31T18:46:45.340+00:00,32.30989955499899,1,2,2,2,0,0,0,1,18,1,1,0
2026-08-31T18:46:52.011+00:00,38.98035699899992,1,4,2,2,2,0,0,1,11,1,0,1
2026-08-31T18:46:55.291+00:00,42.26216608699906,1,4,4,4,0,0,0,1,0,1,3,1
2026-08-31T18:47:00.230+00:00,47.20099711399962,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T18:47:05.251+00:00,52.221849155997916,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T18:47:10.254+00:00,57.22511528999894,1,4,4,4,0,0,0,1,0,1,0,1
2026-08-31T18:47:15.190+00:00,62.161337297999125,1,4,4,4,0,0,0,1,3,2,0,1
2026-08-31T18:47:20.219+00:00,67.18964308999784,1,4,4,4,0,0,0,1,0,2,0,1
2026-08-31T18:47:26.815+00:00,73.7870541609991,1,4,4,4,0,0,0,1,0,0,3,1
2026-08-31T18:47:30.263+00:00,77.23553625199929,1,4,4,4,0,0,0,1,0,0,1,1
2026-08-31T18:47:35.215+00:00,82.18742289099828,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T18:47:40.186+00:00,87.15793463399677,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T18:47:45.236+00:00,92.20885165999789,1,4,4,4,0,0,0,1,0,0,4,0
2026-08-31T18:47:50.246+00:00,97.21792219399867,1,4,4,4,0,0,0,1,0,0,6,1
2026-08-31T18:47:55.228+00:00,102.20140177699795,1,4,4,4,0,0,0,1,0,0,6,1
2026-08-31T18:48:01.778+00:00,108.75175575100002,1,4,4,4,0,0,0,1,0,3,0,0
2026-08-31T18:48:05.154+00:00,112.12818929399873,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:48:10.244+00:00,117.21803484999691,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:48:15.209+00:00,122.18252825499803,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:48:20.184+00:00,127.157458837999,1,4,4,4,0,0,0,1,0,0,6,1
2026-08-31T18:48:25.271+00:00,132.24550958100008,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T18:48:30.253+00:00,137.22772506599722,1,4,4,4,0,0,0,1,0,0,1,0
2026-08-31T18:48:36.843+00:00,143.8181159759988,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T18:48:40.200+00:00,147.17513626099753,1,4,4,4,0,0,0,1,0,0,1,0
2026-08-31T18:48:45.160+00:00,152.13509113100008,1,4,4,4,0,0,0,1,0,0,1,1
2026-08-31T18:48:50.250+00:00,157.22480042299867,1,4,4,4,0,0,0,1,0,2,0,1
2026-08-31T18:48:55.297+00:00,162.27367518399842,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T18:49:00.164+00:00,167.1407379859993,1,4,4,4,0,0,0,1,0,0,5,0
2026-08-31T18:49:05.171+00:00,172.1481085139967,1,4,4,4,0,0,0,1,0,3,0,0
2026-08-31T18:49:11.852+00:00,178.82848542499778,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T18:49:15.240+00:00,182.21621953099748,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:49:20.227+00:00,187.2036424459984,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T18:49:25.193+00:00,192.17025052699682,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:49:30.243+00:00,197.22097111199764,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:49:35.238+00:00,202.21610112299823,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:49:40.220+00:00,207.19789210399904,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:49:46.992+00:00,213.96939271500014,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:49:50.288+00:00,217.26530761499816,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:49:55.245+00:00,222.22397767599978,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:50:00.233+00:00,227.21274558799996,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T18:50:05.182+00:00,232.16136355699928,1,3,4,3,0,0,0,1,0,0,0,0
2026-08-31T18:50:10.209+00:00,237.18867305599997,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T18:50:15.256+00:00,242.2357463749977,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T18:50:22.272+00:00,249.2509781560002,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T18:50:25.193+00:00,252.17402398099875,1,3,3,3,0,0,0,1,0,0,0,0
