timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T18:57:44.871+00:00,4.171154750998539,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:57:47.857+00:00,7.156727333000163,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:57:52.749+00:00,12.049446099001216,1,1,1,1,0,0,0,1,1,1,0,0
2026-08-31T18:57:57.760+00:00,17.06117235900092,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:58:02.717+00:00,22.018845851998776,1,1,1,1,0,0,0,1,4,1,0,0
2026-08-31T18:58:07.695+00:00,26.996971003001818,1,1,1,1,0,0,0,1,1,1,0,2
2026-08-31T18:58:12.709+00:00,32.0104798680004,1,1,1,1,0,0,0,1,10,1,0,0
2026-08-31T18:58:19.350+00:00,38.65120152199961,1,2,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:58:22.714+00:00,42.015446547000465,1,2,1,1,0,0,0,1,0,0,0,0
2026-08-31T18:58:27.733+00:00,47.035442608001176,1,2,1,1,0,0,0,1,4,1,0,1
2026-08-31T18:58:32.805+00:00,52.1075782049993,1,2,2,2,0,0,0,1,6,2,0,0
2026-08-31T18:58:37.737+00:00,57.04009161100112,1,2,2,2,0,0,0,1,9,1,0,0
2026-08-31T18:58:42.876+00:00,62.17844038900148,1,2,2,2,0,0,0,1,0,0,1,2
2026-08-31T18:58:47.907+00:00,67.2100003839987,1,4,2,2,2,0,0,1,11,2,0,0
2026-08-31T18:58:54.438+00:00,73.74091565400158,1,4,3,3,0,0,0,1,0,0,0,0
2026-08-31T18:58:57.837+00:00,77.14196780600105,1,4,3,3,0,0,0,1,0,1,3,0
2026-08-31T18:59:02.821+00:00,82.12630708999859,1,4,4,4,0,0,0,1,0,1,3,3
2026-08-31T18:59:07.785+00:00,87.09051296899997,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T18:59:12.900+00:00,92.20530311399853,1,4,4,4,0,0,0,1,0,1,0,1
2026-08-31T18:59:17.864+00:00,97.16922150200116,1,4,4,4,0,0,0,1,2,2,3,0
2026-08-31T18:59:22.881+00:00,102.18614796499969,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T18:59:29.486+00:00,108.79161840300003,1,4,4,4,0,0,0,1,0,1,0,1
2026-08-31T18:59:32.895+00:00,112.20085278999977,1,4,4,4,0,0,0,1,0,3,0,0
