timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T23:14:41.546+00:00,4.184650989001966,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T23:14:44.499+00:00,7.1377265689952765,1,1,1,1,0,0,0,1,3,1,0,0
2026-08-31T23:14:49.394+00:00,12.032789972996397,1,1,1,1,0,0,0,1,8,1,0,0
2026-08-31T23:14:54.347+00:00,16.988130575999094,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T23:14:59.480+00:00,22.120627792995947,1,1,1,1,0,0,0,1,8,1,0,0
2026-08-31T23:15:04.681+00:00,27.32205650799733,1,1,1,1,0,0,0,1,1,1,0,0
2026-08-31T23:15:09.498+00:00,32.139038465997146,1,1,1,1,0,0,0,1,1,1,0,0
2026-08-31T23:15:16.052+00:00,38.6932140659992,1,2,2,1,0,0,0,1,0,0,0,0
2026-08-31T23:15:19.534+00:00,42.17530588700174,1,2,2,2,0,0,0,1,3,1,0,0
2026-08-31T23:15:24.439+00:00,47.08204642099736,1,2,2,2,0,0,0,1,3,1,0,0
2026-08-31T23:15:29.391+00:00,52.034143414995924,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T23:15:34.442+00:00,57.085061197998584,1,2,2,2,0,0,0,1,0,2,0,1
2026-08-31T23:15:39.410+00:00,62.05233203199896,1,2,2,2,0,0,0,1,0,1,0,0
2026-08-31T23:15:44.515+00:00,67.15767853099533,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T23:15:51.050+00:00,73.69247070900019,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T23:15:54.638+00:00,77.2820675969997,1,2,2,2,0,0,0,1,17,2,3,2
2026-08-31T23:15:59.557+00:00,82.20106783099618,1,3,2,2,0,0,0,1,0,1,0,0
2026-08-31T23:16:04.555+00:00,87.19954561800114,1,3,2,2,0,0,0,1,17,2,0,0
2026-08-31T23:16:09.670+00:00,92.31396298999607,1,3,3,3,0,0,0,1,0,1,1,0
2026-08-31T23:16:14.566+00:00,97.2101759770012,1,4,3,3,0,0,0,1,10,2,0,0
2026-08-31T23:16:19.619+00:00,102.26323334799963,1,4,3,3,0,0,0,1,0,0,0,0
2026-08-31T23:16:26.427+00:00,109.07325157499872,1,4,4,4,0,0,0,1,0,0,8,3
2026-08-31T23:16:29.545+00:00,112.1909750509949,1,4,4,4,0,0,0,1,0,0,1,0
2026-08-31T23:16:34.601+00:00,117.24719131099846,1,4,4,4,0,0,0,1,0,0,6,2
2026-08-31T23:16:39.561+00:00,122.20671830399806,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T23:16:44.608+00:00,127.25394127999607,1,4,4,4,0,0,0,1,0,1,2,1
2026-08-31T23:16:50.128+00:00,132.77408161899803,1,4,4,4,0,0,0,1,0,1,4,1
2026-08-31T23:16:54.769+00:00,137.41730326700053,1,4,4,4,0,0,0,1,0,1,2,1
2026-08-31T23:17:01.187+00:00,143.83500255899708,1,4,4,4,0,0,0,1,0,1,6,2
2026-08-31T23:17:04.549+00:00,147.19717238500016,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T23:17:09.536+00:00,152.18355821500154,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:17:14.584+00:00,157.23218562699913,1,4,4,4,0,0,0,1,0,0,10,2
2026-08-31T23:17:19.796+00:00,162.44429440199747,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T23:17:24.775+00:00,167.42402707300062,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T23:17:29.670+00:00,172.31949240800168,1,4,4,4,0,0,0,1,0,1,5,1
2026-08-31T23:17:36.544+00:00,179.19322629499948,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T23:17:40.374+00:00,183.0230393640013,1,4,4,4,0,0,0,1,0,1,3,1
2026-08-31T23:17:45.151+00:00,187.80019639300008,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:17:49.781+00:00,192.42997228499735,1,4,4,4,0,0,0,1,0,1,5,1
2026-08-31T23:17:54.949+00:00,197.5999138190018,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:17:59.662+00:00,202.312466864998,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T23:18:04.928+00:00,207.57869186499738,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:11.583+00:00,214.2332625439958,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:14.760+00:00,217.41015084499668,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:19.684+00:00,222.33399040199583,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:24.600+00:00,227.25278573299875,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:29.789+00:00,232.4419246969992,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:35.240+00:00,237.89322091199574,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:39.636+00:00,242.28907605900167,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:46.249+00:00,248.90211227200052,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:49.762+00:00,252.41452380099508,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:54.515+00:00,257.16922815999715,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:18:59.641+00:00,262.295553128999,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:19:04.612+00:00,267.26639860199793,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:19:09.574+00:00,272.22788163399673,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T23:19:14.659+00:00,277.31331974199566,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T23:19:21.103+00:00,283.7574218459995,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T23:19:24.532+00:00,287.1879214349974,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T23:19:29.550+00:00,292.20598176099884,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T23:19:34.598+00:00,297.25374077499873,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T23:19:39.372+00:00,302.02838984599657,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T23:19:44.531+00:00,307.18726289500046,1,2,3,2,0,0,0,1,0,0,0,0
2026-08-31T23:19:49.546+00:00,312.2020155889986,1,2,3,2,0,0,0,1,0,0,0,0
2026-08-31T23:19:56.006+00:00,318.66320831899793,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T23:19:59.423+00:00,322.0809431079979,1,2,2,2,0,0,0,1,0,0,0,0
