schema_version,experiment_id,job_id,trace_offset_s,producer_sent_at,sqs_sent_at,worker_received_at,processing_started_at,processing_finished_at,result_sent_at,service_cpu_seconds,processing_wall_seconds,pod_name,node_name,digest,receive_count,queue_wait_ms,end_to_end_ms
1,hpa-poisson-303-0e96cdb3,000000,0.020106,2026-08-31T19:16:01.005+00:00,2026-08-31T19:15:57.262+00:00,2026-08-31T19:15:57.270+00:00,2026-08-31T19:15:57.270+00:00,2026-08-31T19:15:57.583+00:00,2026-08-31T19:15:57.583+00:00,0.133957,0.3130908000002819,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,f9ded6f8958192b36ed4c2a267d85cb5582053321311deecd7d801c060110246,1,8.0,321.0
1,hpa-poisson-303-0e96cdb3,000001,2.187267,2026-08-31T19:16:03.173+00:00,2026-08-31T19:15:59.429+00:00,2026-08-31T19:15:59.434+00:00,2026-08-31T19:15:59.434+00:00,2026-08-31T19:15:59.487+00:00,2026-08-31T19:15:59.487+00:00,0.045732,0.05291060799936531,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,808973118a86366f719f199c13310b61009211c0af8c2d39ad99e37816173420,1,5.0,58.0
1,hpa-poisson-303-0e96cdb3,000002,2.322764,2026-08-31T19:16:03.307+00:00,2026-08-31T19:16:00.070+00:00,2026-08-31T19:16:00.087+00:00,2026-08-31T19:16:00.087+00:00,2026-08-31T19:16:01.192+00:00,2026-08-31T19:16:01.192+00:00,0.206611,1.1056265289989824,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,77235642df5c2aa79d4a83d24073e410caaea1029c0ac6d1a3ef5db6fb6be1b6,1,17.0,1122.0
1,hpa-poisson-303-0e96cdb3,000003,5.563939,2026-08-31T19:16:06.551+00:00,2026-08-31T19:16:02.814+00:00,2026-08-31T19:16:02.822+00:00,2026-08-31T19:16:02.822+00:00,2026-08-31T19:16:03.013+00:00,2026-08-31T19:16:03.013+00:00,0.110306,0.19144229099947552,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,380de219ebc0f59d52176a305e38dcbf74ba29a48ed7b2cd04d8d3b21143a4b2,1,8.0,199.0
1,hpa-poisson-303-0e96cdb3,000004,7.396837,2026-08-31T19:16:08.381+00:00,2026-08-31T19:16:04.637+00:00,2026-08-31T19:16:04.645+00:00,2026-08-31T19:16:04.645+00:00,2026-08-31T19:16:04.654+00:00,2026-08-31T19:16:04.654+00:00,0.009661,0.009701180999400094,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,5f31e251f99ed64ca0804c7f8c484f8f0a0e25f717ffe1a1f253ea6fa29ca424,1,8.0,17.0
1,hpa-poisson-303-0e96cdb3,000005,7.58391,2026-08-31T19:16:08.568+00:00,2026-08-31T19:16:04.828+00:00,2026-08-31T19:16:04.837+00:00,2026-08-31T19:16:04.837+00:00,2026-08-31T19:16:05.606+00:00,2026-08-31T19:16:05.606+00:00,0.342965,0.7693832180011668,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,b8d18ebf098da997097dfd289903a3a98f248b7dc24ba902b2c2f2b452fc8dc9,1,9.0,778.0
1,hpa-poisson-303-0e96cdb3,000006,8.037798,2026-08-31T19:16:09.022+00:00,2026-08-31T19:16:05.279+00:00,2026-08-31T19:16:05.634+00:00,2026-08-31T19:16:05.634+00:00,2026-08-31T19:16:06.819+00:00,2026-08-31T19:16:06.819+00:00,0.488728,1.1851300029993581,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,e768ce645935b2ba80becceb9ab5fc309d74dfee155bc2b76f8374e9dd2d80a4,1,355.0,1540.0
1,hpa-poisson-303-0e96cdb3,000008,8.684737,2026-08-31T19:16:09.669+00:00,2026-08-31T19:16:05.925+00:00,2026-08-31T19:16:06.837+00:00,2026-08-31T19:16:06.837+00:00,2026-08-31T19:16:07.806+00:00,2026-08-31T19:16:07.806+00:00,0.382662,0.9681675310002902,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,d7f78327b7af12f7f70aff51d859679dee4e879f22b444c5ef6f2dec07ef1ffc,1,912.0,1881.0
1,hpa-poisson-303-0e96cdb3,000007,8.355275,2026-08-31T19:16:09.339+00:00,2026-08-31T19:16:05.596+00:00,2026-08-31T19:16:07.851+00:00,2026-08-31T19:16:07.851+00:00,2026-08-31T19:16:07.856+00:00,2026-08-31T19:16:07.856+00:00,0.005,0.005036975999246351,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,c5751b0ba3bab3024727abad11443f6d911eda351903f718656dc68eb2b71e79,1,2255.0,2260.0
1,hpa-poisson-303-0e96cdb3,000009,9.659209,2026-08-31T19:16:10.644+00:00,2026-08-31T19:16:06.902+00:00,2026-08-31T19:16:07.882+00:00,2026-08-31T19:16:07.882+00:00,2026-08-31T19:16:08.909+00:00,2026-08-31T19:16:08.909+00:00,0.426668,1.0272252279992244,sqs-worker-5986dcd897-x8rdl,ip-192-168-20-201.ec2.internal,6fe9b9f7ccd37ff829bd1c4553a0508fdfa745fe0df3bde33ceac4ee79ed6743,1,980.0,2007.0000000000002
