job_id,trace_offset_s,producer_sent_at,schedule_lag_s,api_seconds,sqs_message_id
000000,0.101285,2026-08-31T20:03:35.080+00:00,0.0014412470009119716,0.14311629700023332,92ca206a-94fe-4a07-b9ee-8f73287168c9
000001,1.263716,2026-08-31T20:03:36.242+00:00,0.0012991719995625317,0.14511915199909708,267c4637-728f-4888-a529-bd3513817fed
000002,1.469466,2026-08-31T20:03:36.447+00:00,0.00034792600126820616,0.14269159500327078,c9a426bc-ed81-42a4-8bd4-dd784a0d3c65
000003,2.2254,2026-08-31T20:03:37.204+00:00,0.0009173740036203526,0.14162099099849002,812c8b13-9f3b-4009-af05-4ba46a01be55
000004,2.442888,2026-08-31T20:03:37.420+00:00,0.00037928000165265985,0.14511006699831341,61e17b1f-d7d3-40ac-9442-a3695526f64b
000005,3.433393,2026-08-31T20:03:38.412+00:00,0.0011298530007479712,0.14290968500063173,a6b0adad-e04b-4de9-848b-efb9af4fd900
000006,4.079895,2026-08-31T20:03:39.058+00:00,0.0008035710015974473,0.1434720559991547,415a444c-f384-4259-a267-4ca782962b1f
000007,4.118895,2026-08-31T20:03:39.096+00:00,0.00041555000279913656,0.14562860099977115,a06eae5f-47c1-4c0e-898b-668731ce804e
000008,6.117443,2026-08-31T20:03:41.097+00:00,0.002240314002847299,0.1644821099980618,0a1d3db7-044a-4dc0-a0c9-7ab20f02d8ec
000009,7.274439,2026-08-31T20:03:42.253+00:00,0.0013378379990172107,0.14476260300216381,d3e9d547-8aa5-4594-8b67-a5ffffb3d901
000010,7.598325,2026-08-31T20:03:42.576+00:00,0.0005105190030008089,0.14506722000078298,c7c0773c-651b-47ee-9936-20841881f0d3
000011,8.077727,2026-08-31T20:03:43.056+00:00,0.0007037670002318919,0.14588281699980143,4f912f7a-bf3d-4480-8ead-274bd75217ba
000012,8.877486,2026-08-31T20:03:43.856+00:00,0.0009788140014279634,0.14979469899844844,9c0eeb8e-469c-4022-9afb-287712630389
000013,9.734997,2026-08-31T20:03:44.713+00:00,0.001026681002258556,0.1516975900012767,977038f6-ab47-458b-ac59-ca81734f56b7
000014,10.886524,2026-08-31T20:03:45.865+00:00,0.0013323630009836052,0.14563608999742428,eb6ba21c-6988-4b90-a4cd-aa642d17e0d4
000015,13.038624,2026-08-31T20:03:48.018+00:00,0.002321505999134388,0.14446092800062615,8e964ef8-20d9-4046-b794-d623ff9c69b7
000016,14.72561,2026-08-31T20:03:49.705+00:00,0.0019129819993395358,0.1468705820007017,57179ee0-4975-4b29-abb2-c54ab2d74b1e
000017,14.904791,2026-08-31T20:03:49.882+00:00,0.00034947600215673447,0.14454874799776007,2afa69b8-57bf-42a3-aecc-8d3f697bf755
000018,14.917364,2026-08-31T20:03:49.895+00:00,0.0001850260014180094,0.14289683400056674,d2642992-8f55-4506-9be6-3119c66c5b5b
000019,15.123034,2026-08-31T20:03:50.101+00:00,0.0003662490016722586,0.14071478299956652,d1baa086-6006-4811-ac22-a266be2242cf
000020,15.272757,2026-08-31T20:03:50.250+00:00,0.00030839200189802796,0.1409158259994001,98d56b27-6b29-464b-91c1-fc4f28693a1e
000021,16.17292,2026-08-31T20:03:51.151+00:00,0.0004960070000379346,0.1447435170011886,1651aa81-de30-407b-94d5-41b5f85a2718
000022,17.094625,2026-08-31T20:03:52.073+00:00,0.0011391080006433185,0.1430185839999467,69e224f9-ca2a-431e-96d5-c2005dcf0946
000023,19.452455,2026-08-31T20:03:54.431+00:00,0.0009564830033923499,0.14453572799902759,7df2453d-a57f-4b24-b266-bbc5b8f7e78b
000024,20.668168,2026-08-31T20:03:55.645+00:00,0.0012487839994719252,0.14687771800163318,560760ef-103f-47f4-9bd8-6fda93689278
