timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T19:28:02.686+00:00,4.357468845999392,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:28:05.504+00:00,7.176116223999998,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:28:10.367+00:00,12.038680044999637,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:28:15.345+00:00,17.01673773699804,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:28:20.447+00:00,22.11872794199735,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:28:25.388+00:00,27.061704440999165,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T19:28:30.393+00:00,32.066283710999414,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T19:28:37.899+00:00,39.57232273000045,1,1,1,1,0,0,0,1,11,1,0,0
2026-08-31T19:28:40.467+00:00,42.140183191997494,1,1,1,1,0,0,0,1,0,0,0,1
2026-08-31T19:28:45.447+00:00,47.120832118998806,1,1,1,1,0,0,0,1,3,1,0,1
2026-08-31T19:28:50.473+00:00,52.14635306699711,1,2,1,1,0,0,0,1,18,1,0,1
2026-08-31T19:28:55.410+00:00,57.08508996399905,1,2,1,1,0,0,0,1,13,1,0,1
2026-08-31T19:29:00.359+00:00,62.03467466499933,1,2,1,1,0,0,0,1,11,1,0,0
2026-08-31T19:29:05.375+00:00,67.050167297999,1,2,2,2,0,0,0,1,30,2,0,0
2026-08-31T19:29:11.981+00:00,73.65604982999866,1,2,2,2,0,0,0,1,30,2,0,1
2026-08-31T19:29:15.419+00:00,77.09443492199716,1,2,2,2,0,0,0,1,26,2,6,1
2026-08-31T19:29:20.484+00:00,82.15960648199689,1,4,2,2,0,0,0,1,23,2,0,0
2026-08-31T19:29:25.603+00:00,87.27972124900043,1,4,4,4,0,0,0,1,12,1,2,1
2026-08-31T19:29:30.536+00:00,92.21279900899754,1,4,4,4,0,0,0,1,26,2,0,0
2026-08-31T19:29:35.846+00:00,97.52310288599983,1,4,4,4,0,0,0,1,16,2,6,1
2026-08-31T19:29:40.765+00:00,102.44226134199926,1,4,4,4,0,0,0,1,4,4,6,1
2026-08-31T19:29:47.746+00:00,109.42232649799917,1,4,4,4,0,0,0,1,0,0,1,0
2026-08-31T19:29:50.622+00:00,112.29857958600041,1,4,4,4,0,0,0,1,0,3,3,2
2026-08-31T19:29:55.550+00:00,117.22842264899737,1,4,4,4,0,0,0,1,1,4,3,2
2026-08-31T19:30:00.514+00:00,122.19228849999854,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T19:30:05.526+00:00,127.20482944899777,1,4,4,4,0,0,0,1,0,4,1,1
2026-08-31T19:30:10.659+00:00,132.33757378500013,1,4,4,4,0,0,0,1,0,2,0,0
2026-08-31T19:30:16.030+00:00,137.7082234419977,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T19:30:22.610+00:00,144.2888123470002,1,3,3,3,0,0,0,1,0,0,5,1
2026-08-31T19:30:25.845+00:00,147.52537430699886,1,3,3,3,0,0,0,1,0,0,5,1
2026-08-31T19:30:30.576+00:00,152.25628311199762,1,3,3,3,0,0,0,1,0,1,0,0
2026-08-31T19:30:35.546+00:00,157.2256157619995,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:30:40.550+00:00,162.22987474500042,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:30:45.497+00:00,167.17673303799893,1,3,3,3,0,0,0,1,0,0,0,0
2026-08-31T19:30:50.515+00:00,172.19489286099997,1,2,3,2,0,0,0,1,0,0,0,0
2026-08-31T19:30:57.126+00:00,178.8082251349988,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:31:00.492+00:00,182.17351400799816,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:31:05.413+00:00,187.09451538499707,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:31:10.335+00:00,192.0168458249973,1,2,2,2,0,0,0,1,0,0,0,0
2026-08-31T19:31:15.360+00:00,197.04127623000022,1,2,2,2,0,0,0,1,0,0,0,0
