timestamp,elapsed_s,producer_started,desired_replicas,ready_replicas,available_replicas,pending_pods,unschedulable_pods,pod_restarts,all_nodes_ready,input_visible,input_inflight,result_visible,result_inflight
2026-08-31T22:31:23.689+00:00,4.1636218589992495,0,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T22:31:26.562+00:00,7.036532144993544,1,1,1,1,0,0,0,1,0,0,0,0
2026-08-31T22:31:31.513+00:00,11.987205792996974,1,1,1,1,0,0,0,1,0,1,0,0
2026-08-31T22:31:36.673+00:00,17.147481878993858,1,1,1,1,0,0,0,1,1,1,1,0
2026-08-31T22:31:41.551+00:00,22.025549595993652,1,1,1,1,0,0,0,1,3,1,0,0
2026-08-31T22:31:46.603+00:00,27.078000726993196,1,1,1,1,0,0,0,1,1,1,0,0
2026-08-31T22:31:51.813+00:00,32.28889065999829,1,2,1,1,0,0,0,1,8,1,0,0
2026-08-31T22:31:58.304+00:00,38.78003056899615,1,2,1,1,0,0,0,1,0,0,0,0
2026-08-31T22:32:01.524+00:00,41.999863696997636,1,2,1,1,0,0,0,1,4,1,0,0
2026-08-31T22:32:06.697+00:00,47.17292007499782,1,4,2,2,0,0,0,1,0,1,0,1
2026-08-31T22:32:11.684+00:00,52.159936329997436,1,4,2,2,0,0,0,1,0,2,1,0
2026-08-31T22:32:16.683+00:00,57.159146906997194,1,4,2,2,0,0,0,1,0,1,2,0
2026-08-31T22:32:21.815+00:00,62.291571822999686,1,4,4,4,0,0,0,1,0,3,0,1
2026-08-31T22:32:26.836+00:00,67.31297861100029,1,4,4,4,0,0,0,1,0,1,0,1
2026-08-31T22:32:33.352+00:00,73.82866198999545,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T22:32:36.803+00:00,77.2798280269999,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:32:41.697+00:00,82.17389398899832,1,4,4,4,0,0,0,1,0,0,1,0
2026-08-31T22:32:46.710+00:00,87.18674289399496,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:32:51.710+00:00,92.18884813899786,1,4,4,4,0,0,0,1,0,4,0,0
2026-08-31T22:32:56.806+00:00,97.28440746999695,1,4,4,4,0,0,0,1,0,0,3,3
2026-08-31T22:33:01.706+00:00,102.18456129599508,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:33:08.329+00:00,108.80703588899632,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:33:11.764+00:00,112.2425514639981,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:33:16.769+00:00,117.24727087199426,1,4,4,4,0,0,0,1,0,1,0,1
2026-08-31T22:33:21.684+00:00,122.16434528799437,1,4,4,4,0,0,0,1,0,4,0,0
2026-08-31T22:33:26.789+00:00,127.26961877899885,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:33:31.814+00:00,132.29463060499984,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:33:36.723+00:00,137.2035334359971,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:33:43.242+00:00,143.72206541199557,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T22:33:46.695+00:00,147.17504825399374,1,4,4,4,0,0,0,1,0,0,0,1
2026-08-31T22:33:52.379+00:00,152.8606986550003,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:33:56.726+00:00,157.20747728599963,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:34:01.737+00:00,162.21795004500018,1,4,4,4,0,0,0,1,0,1,0,2
2026-08-31T22:34:06.718+00:00,167.1997859539988,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:34:11.717+00:00,172.19865433199448,1,4,4,4,0,0,0,1,0,2,2,0
2026-08-31T22:34:18.253+00:00,178.7343800269955,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:34:21.659+00:00,182.14090768199821,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:34:26.716+00:00,187.19812435899803,1,4,4,4,0,0,0,1,0,1,0,0
2026-08-31T22:34:31.866+00:00,192.34868937199644,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:34:36.825+00:00,197.30736958699708,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:34:41.763+00:00,202.24506684399967,1,4,4,4,0,0,0,1,0,1,0,2
2026-08-31T22:34:46.718+00:00,207.20028844799526,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:34:53.473+00:00,213.95716070100025,1,4,4,4,0,0,0,1,0,0,1,1
2026-08-31T22:34:56.684+00:00,217.1677878449991,1,4,4,4,0,0,0,1,0,3,0,0
2026-08-31T22:35:01.820+00:00,222.30433988299774,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:35:06.780+00:00,227.26408900800016,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:35:11.730+00:00,232.21433176499704,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:35:16.682+00:00,237.16566155399778,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:35:21.732+00:00,242.218826368,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:35:28.850+00:00,249.33635460099322,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:35:31.802+00:00,252.28805789899343,1,4,4,4,0,0,0,1,0,0,0,0
2026-08-31T22:35:36.661+00:00,257.1471144379975,1,3,4,3,0,0,0,1,0,0,0,0
